variant,k,N,seed,err_dense_U,err_mpo_U,err_dense_pred,err_mpo_pred,ess,ess_over_N,log_weight_var,max_weight,weight_signal_corr,prefactor_dense_pred,prefactor_mpo_pred
mc,3,64,15986,26.97600343037286,26.97600343037283,10.50831892541612,10.508318925416082,nan,nan,nan,nan,nan,84.06655140332896,84.06655140332866
mc,3,64,15987,21.347591688823442,21.347591688823467,2.3183044868886187,2.318304486888694,nan,nan,nan,nan,nan,18.54643589510895,18.546435895109553
mc,3,128,16625,17.960501615614387,17.96050161561437,8.859178895084721,8.85917889508461,nan,nan,nan,nan,nan,100.23016755934643,100.23016755934519
mc,3,128,16626,17.1928710716632,17.192871071663223,12.436710523605317,12.436710523605297,nan,nan,nan,nan,nan,140.7053175503267,140.70531755032647
mc,3,128,16627,16.36265043842379,16.36265043842384,7.007319626352659,7.007319626352708,nan,nan,nan,nan,nan,79.2787716117688,79.27877161176936
mc,3,256,17905,11.646519864862983,11.646519864863007,5.610121709294901,5.610121709294868,nan,nan,nan,nan,nan,89.76194734871842,89.76194734871788
mc,3,256,17906,12.421572983241237,12.421572983241276,13.407558701048472,13.407558701048606,nan,nan,nan,nan,nan,214.52093921677556,214.5209392167777
mc,3,256,17907,11.715620228495569,11.715620228495602,3.7895891342775103,3.789589134277383,nan,nan,nan,nan,nan,60.633426148440165,60.633426148438126
mc,3,512,20465,8.239406779373667,8.23940677937363,4.698362513932141,4.69836251393218,nan,nan,nan,nan,nan,106.31180781037094,106.31180781037182
mc,3,512,20466,8.909156773243526,8.909156773243547,7.0195671581709504,7.019567158170956,nan,nan,nan,nan,nan,158.83467323318598,158.8346732331861
mc,3,512,20467,8.933742538998539,8.933742538998544,5.363639390260678,5.36363939026069,nan,nan,nan,nan,nan,121.36530511016335,121.36530511016362
mc,3,1024,25585,6.05050824891386,6.050508248913879,1.321239989491283,1.321239989491279,nan,nan,nan,nan,nan,42.279679663721055,42.27967966372093
mc,3,1024,25586,6.1158332063183245,6.115833206318301,4.702900202695557,4.7029002026955,nan,nan,nan,nan,nan,150.49280648625782,150.492806486256
mc,3,1024,25587,5.992014583781637,5.9920145837816525,2.5312939955112492,2.531293995511227,nan,nan,nan,nan,nan,81.00140785635998,81.00140785635926
sis_mixture_base,3,8,15425,41.58583855314415,41.58583855314416,40.65639685230006,40.65639685230002,7.493951571182641,0.9367439463978301,0.17279736878745783,0.1372772639337678,-0.35184941330638364,114.99365565149112,114.99365565149101
sis_mixture_base,3,8,15426,49.98313340686945,49.98313340686953,14.846045579258908,14.84604557925907,7.1717893778291115,0.8964736722286389,0.08409856474880868,0.23139582249455812,-0.2488890537237859,41.99095801159416,41.99095801159462
sis_mixture_base,3,8,15427,46.91561782677641,46.91561782677639,32.42676531315938,32.42676531315899,7.858227777518421,0.9822784721898026,0.013875516082966215,0.1694214059819345,0.44229468380410064,91.71674257951888,91.71674257951777
sis_mixture_base,3,16,15505,33.545339539550156,33.54533953955023,16.157007195010344,16.15700719501042,13.9775869413618,0.8735991838351125,0.5570514267749599,0.11883357696065103,-0.5994634753537285,64.62802878004138,64.62802878004167
sis_mixture_base,3,16,15506,37.225281028733725,37.225281028733804,36.20750508233941,36.207505082339495,15.082160447210237,0.9426350279506398,0.04330310793585435,0.10854679248054927,0.05076229754434938,144.83002032935764,144.83002032935798
sis_mixture_base,3,16,15507,40.64254109618379,40.64254109618371,26.038125688254297,26.038125688254286,14.06859817350916,0.8792873858443225,0.08366861300394879,0.13733310914594954,-0.16508731364508625,104.15250275301719,104.15250275301715
sis_mixture_base,3,32,15665,25.897901901627137,25.8979019016271,16.612891256218422,16.612891256218344,26.126352545625608,0.8164485170508002,0.18617695773762016,0.09782435575949736,0.16623036431410818,93.976704499094,93.97670449909356
sis_mixture_base,3,32,15666,23.896692420506927,23.896692420506955,7.439279062475014,7.439279062475085,29.88171910539503,0.9338037220435947,0.10793089842002539,0.058083759849885355,0.10942586132201683,42.08291737772147,42.08291737772188
sis_mixture_base,3,32,15667,23.131396060317076,23.13139606031706,12.969367657157624,12.969367657157571,29.626783123243325,0.9258369726013539,0.3510902108537128,0.05992931234781541,-0.03373068195645753,73.36582254462115,73.36582254462084
sis_mixture_base,3,64,15985,16.243980074817927,16.243980074817888,8.304021853897613,8.30402185389762,57.34029340491084,0.8959420844517318,0.39029751353533293,0.031137530714411867,-0.05252166042067657,66.4321748311809,66.43217483118096
sis_mixture_base,3,64,15986,15.242689606118928,15.242689606118889,4.868153583046692,4.868153583046707,56.02412413948143,0.8753769396793973,0.556084682083537,0.0326330828453321,0.011966086073558724,38.94522866437354,38.94522866437366
sis_mixture_base,3,64,15987,17.652868221837625,17.652868221837636,23.667038305450394,23.667038305450415,56.58272248000514,0.8841050387500803,0.2170240896688549,0.039671020476753104,0.09710398378715615,189.33630644360315,189.33630644360332
sis_mixture_base,3,128,16625,11.910314058034148,11.91031405803415,4.242436201077654,4.242436201077696,113.23065918392012,0.884614524874376,0.27398011047278675,0.015574372448724975,0.09766368655357353,47.99768650453287,47.997686504533355
sis_mixture_base,3,128,16626,11.794129574741824,11.794129574741829,6.020034919136826,6.020034919136812,113.19812080620075,0.8843603187984433,0.4146535342033984,0.015205383088256235,-0.006531793027196686,68.10892022882335,68.1089202288232
sis_mixture_base,3,128,16627,12.107377262666006,12.10737726266597,5.099564428664644,5.099564428664599,115.47368984493019,0.9021382019135171,0.5512741864654506,0.020602188591806913,0.0048304674631945285,57.694985417703556,57.69498541770304
sis_mixture_base,3,256,17905,8.064447449259786,8.064447449259774,7.157159191444895,7.157159191444921,239.73759027151326,0.9364749619980987,0.11138475794141842,0.009908485313562443,-0.00908837683130904,114.51454706311831,114.51454706311874
sis_mixture_base,3,256,17906,8.240923516467868,8.240923516467873,4.297883615774337,4.297883615774371,228.21809954080285,0.8914769513312611,0.38464053021906697,0.009006474321721013,0.006900502150277014,68.76613785238939,68.76613785238993
sis_mixture_base,3,256,17907,8.436286467331065,8.43628646733105,3.6802590748957167,3.6802590748957416,232.01892545820368,0.9063239275711081,0.1634589169496679,0.015991896937188256,-0.03127749127503926,58.88414519833147,58.884145198331865
sis_mixture_base,3,512,20465,5.871563329570784,5.8715633295707566,3.48653475953394,3.486534759533934,457.84880473330895,0.894235946744744,0.32936689559110555,0.0080064392050381,-0.0978962857016682,78.89127588188985,78.89127588188973
sis_mixture_base,3,512,20466,5.920760265452522,5.920760265452479,2.498916461464489,2.4989164614645256,461.1065566824095,0.9005987435203311,0.30764393704637083,0.005447359675449721,0.07741952531648132,56.544024816647436,56.54402481664826
sis_mixture_base,3,512,20467,5.593907820090263,5.593907820090263,3.145305627615607,3.145305627615594,464.1270268098576,0.9064980992380032,0.35118700368400746,0.0052847841575408665,0.010507784469088162,71.17014202211858,71.1701420221183
sis_mixture_base,3,1024,25585,4.022804823331473,4.02280482333147,1.4762687722800982,1.476268772280085,931.1652695992528,0.9093410835930203,0.3331138864525934,0.002299399910864535,0.05863441883027161,47.24060071296314,47.24060071296272
sis_mixture_base,3,1024,25586,4.082734628690205,4.082734628690193,2.623749673388625,2.6237496733886414,937.0734041737634,0.9151107462634408,0.2593054736617982,0.0029782192394403003,0.030642543178649843,83.959989548436,83.95998954843652
sis_mixture_base,3,1024,25587,4.025986763215387,4.02598676321539,2.720884853378217,2.720884853378255,929.8648838870674,0.9080711756709643,0.3434482636756918,0.002975205809003833,-0.024837568956244692,87.06831530810294,87.06831530810416
basis_sample,3,8,15425,1.0305346178997297,1.0305346178997297,0.338361860046174,0.3383618600461743,nan,nan,nan,nan,nan,0.9570318629341729,0.9570318629341736
basis_sample,3,8,15426,1.2537638221168272,1.2537638221168277,0.6895204633459308,0.6895204633459298,nan,nan,nan,nan,nan,1.9502583815951917,1.950258381595189
basis_sample,3,8,15427,1.298742326756932,1.298742326756932,0.41009288281408746,0.4100928828140876,nan,nan,nan,nan,nan,1.1599178334167257,1.1599178334167262
basis_sample,3,16,15505,1.5131742463313782,1.513174246331378,1.0601137429800545,1.0601137429800556,nan,nan,nan,nan,nan,4.240454971920218,4.240454971920222
basis_sample,3,16,15506,1.2571987696572535,1.2571987696572549,0.3762012153288166,0.37620121532881623,nan,nan,nan,nan,nan,1.5048048613152665,1.504804861315265
basis_sample,3,16,15507,1.3043974300167434,1.304397430016743,0.7917849958027454,0.7917849958027545,nan,nan,nan,nan,nan,3.1671399832109817,3.167139983211018
basis_sample,3,32,15665,2.1687155109510154,2.16871551095101,1.3470199614884313,1.3470199614884157,nan,nan,nan,nan,nan,7.619895593296896,7.619895593296808
basis_sample,3,32,15666,1.6370409904617584,1.6370409904617578,0.5074735414763467,0.5074735414763478,nan,nan,nan,nan,nan,2.87070385960542,2.870703859605426
basis_sample,3,32,15667,1.8974079865129878,1.8974079865129914,1.7836520349178904,1.7836520349178862,nan,nan,nan,nan,nan,10.089859593341,10.089859593340977
basis_sample,3,64,15985,2.1103490878975175,2.1103490878975144,0.7654267424061244,0.7654267424061151,nan,nan,nan,nan,nan,6.123413939248995,6.123413939248921
basis_sample,3,64,15986,2.2056117495225247,2.2056117495225274,1.2967180452853377,1.296718045285333,nan,nan,nan,nan,nan,10.373744362282702,10.373744362282665
basis_sample,3,64,15987,2.2725722077441493,2.272572207744146,2.0210526024362307,2.0210526024362196,nan,nan,nan,nan,nan,16.168420819489846,16.168420819489757
basis_sample,3,128,16625,2.9692859086227044,2.9692859086226906,2.2743733416686536,2.2743733416686434,nan,nan,nan,nan,nan,25.73159700550102,25.731597005500902
basis_sample,3,128,16626,3.0800569830826325,3.0800569830826285,2.025686115756831,2.0256861157568085,nan,nan,nan,nan,nan,22.91802222411349,22.918022224113233
basis_sample,3,128,16627,2.9965919998327806,2.996591999832774,4.516666306432508,4.516666306432487,nan,nan,nan,nan,nan,51.10024597816357,51.10024597816334
basis_sample,3,256,17905,4.188495037291752,4.188495037291743,2.949392093329543,2.9493920933295295,nan,nan,nan,nan,nan,47.19027349327269,47.19027349327247
basis_sample,3,256,17906,3.695896059416583,3.695896059416567,1.2382595048488247,1.2382595048488283,nan,nan,nan,nan,nan,19.812152077581196,19.812152077581253
basis_sample,3,256,17907,4.016212227750347,4.01621222775033,3.6723028790961956,3.6723028790961876,nan,nan,nan,nan,nan,58.75684606553913,58.756846065539
basis_sample,3,512,20465,4.9872269353128535,4.987226935312844,3.6779146012804214,3.677914601280328,nan,nan,nan,nan,nan,83.2217073660929,83.2217073660908
basis_sample,3,512,20466,5.492057483472031,5.492057483472052,1.2120327808605087,1.2120327808605564,nan,nan,nan,nan,nan,27.425171147739345,27.425171147740425
basis_sample,3,512,20467,5.0624520530051065,5.062452053005091,3.3707158040106067,3.3707158040106755,nan,nan,nan,nan,nan,76.27059207899411,76.27059207899566
basis_sample,3,1024,25585,6.804358429912772,6.804358429912729,2.3316516006558556,2.331651600655823,nan,nan,nan,nan,nan,74.61285122098738,74.61285122098634
basis_sample,3,1024,25586,7.4298140533680535,7.429814053368006,9.192911705702098,9.192911705701984,nan,nan,nan,nan,nan,294.17317458246714,294.1731745824635
basis_sample,3,1024,25587,6.927582390367238,6.9275823903672125,5.219536290305887,5.219536290305866,nan,nan,nan,nan,nan,167.02516128978837,167.02516128978772
