case_id,family,n_qubits,depth_or_cycles,seed,angle_regime,chi_max,tdvp_variant,tebd_error,tdvp_error,tdvp_error_over_tebd_error,tdvp_infidelity_over_tebd_infidelity,tdvp_time_over_tebd_time,tdvp_peak_chi_over_tebd_peak_chi,outcome
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,16,padded4,4.354219381586751e-15,1.739847679435909e-14,3.99577404573005,0.0,2.7945772280828716,1.0,both_good
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,24,unpadded,4.354219381586751e-15,0.04350329017182506,9991065299969.273,127279054051000.86,1.1566602507120045,0.5,tebd_win
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,24,padded4,4.354219381586751e-15,1.739847679435909e-14,3.99577404573005,0.0,1.5298798955844555,1.0,both_good
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,32,unpadded,4.354219381586751e-15,0.04350329017182506,9991065299969.273,127279054051000.86,1.1522452892051143,0.5,tebd_win
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,32,padded4,4.354219381586751e-15,1.739847679435909e-14,3.99577404573005,0.0,1.5266556248868222,1.0,both_good
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,48,unpadded,4.354219381586751e-15,0.04350329017182506,9991065299969.273,127279054051000.86,1.132293551755593,0.5,tebd_win
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,48,padded4,4.354219381586751e-15,1.739847679435909e-14,3.99577404573005,0.0,1.879919169511021,1.0,both_good
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,64,unpadded,4.354219381586751e-15,0.04350329017182506,9991065299969.273,127279054051000.86,1.1487924816933874,0.5,tebd_win
periodic_1d_n16_d4_s1_medium,periodic_1d,16,4,1,medium,64,padded4,4.354219381586751e-15,1.739847679435909e-14,3.99577404573005,0.0,1.8860164088395166,1.0,both_good
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,8,unpadded,3.563933945558465e-12,0.003789710253550505,1063350306.5547589,4111005317461.1665,1.1611657512398423,0.5,tebd_win
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,8,padded4,3.563933945558465e-12,3.4707996220481182e-12,0.9738675505963249,0.0,1.8473115875960162,1.0,both_good
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,16,unpadded,3.563933945558465e-12,0.003789710253550505,1063350306.5547589,4111005317461.1665,1.1419507018438084,0.5,tebd_win
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,16,padded4,3.563933945558465e-12,3.4707996220481182e-12,0.9738675505963249,0.0,1.8266259464749817,1.0,both_good
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,24,unpadded,3.563933945558465e-12,0.003789710253550505,1063350306.5547589,4111005317461.1665,1.1536844706681892,0.5,tebd_win
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,24,padded4,3.563933945558465e-12,3.4707996220481182e-12,0.9738675505963249,0.0,1.4832281084846974,1.0,both_good
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,32,unpadded,3.563933945558465e-12,0.003789710253550505,1063350306.5547589,4111005317461.1665,1.1507652153379637,0.5,tebd_win
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,32,padded4,3.563933945558465e-12,3.4707996220481182e-12,0.9738675505963249,0.0,1.4819173947703526,1.0,both_good
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,48,unpadded,3.563933945558465e-12,0.003789710253550505,1063350306.5547589,4111005317461.1665,1.1531754878621165,0.5,tebd_win
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,48,padded4,3.563933945558465e-12,3.4707996220481182e-12,0.9738675505963249,0.0,1.4700613863934997,1.0,both_good
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,64,unpadded,3.563933945558465e-12,0.003789710253550505,1063350306.5547589,4111005317461.1665,1.1457659089449201,0.5,tebd_win
periodic_1d_n16_d4_s2_small,periodic_1d,16,4,2,small,64,padded4,3.563933945558465e-12,3.4707996220481182e-12,0.9738675505963249,0.0,1.4845249317407394,1.0,both_good
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,8,unpadded,1.2637357113885396e-15,0.050605765764702194,40044579977168.414,94566128833201.45,1.139504214205644,0.5,tebd_win
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,8,padded4,1.2637357113885396e-15,8.116621166324257e-15,6.422720425781159,0.0,1.5043020968339236,1.0,both_good
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,16,unpadded,1.2637357113885396e-15,0.050605765764702194,40044579977168.414,94566128833201.45,1.1547393740044034,0.5,tebd_win
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,16,padded4,1.2637357113885396e-15,8.116621166324257e-15,6.422720425781159,0.0,1.5281228250120336,1.0,both_good
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,24,unpadded,1.2637357113885396e-15,0.050605765764702194,40044579977168.414,94566128833201.45,1.1404741490442987,0.5,tebd_win
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,24,padded4,1.2637357113885396e-15,8.116621166324257e-15,6.422720425781159,0.0,1.524971824988602,1.0,both_good
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,32,unpadded,1.2637357113885396e-15,0.050605765764702194,40044579977168.414,94566128833201.45,1.1500495084176825,0.5,tebd_win
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,32,padded4,1.2637357113885396e-15,8.116621166324257e-15,6.422720425781159,0.0,1.5595390582229198,1.0,both_good
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,48,unpadded,1.2637357113885396e-15,0.050605765764702194,40044579977168.414,94566128833201.45,1.1420687749257792,0.5,tebd_win
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,48,padded4,1.2637357113885396e-15,8.116621166324257e-15,6.422720425781159,0.0,1.5221218213942056,1.0,both_good
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,64,unpadded,1.2637357113885396e-15,0.050605765764702194,40044579977168.414,94566128833201.45,1.1509448291170592,0.5,tebd_win
periodic_1d_n16_d4_s2_medium,periodic_1d,16,4,2,medium,64,padded4,1.2637357113885396e-15,8.116621166324257e-15,6.422720425781159,0.0,1.521336862806091,1.0,both_good
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,8,unpadded,1.2627286101394974e-11,0.008470652695169228,670821317.19764,164909279247153.47,1.1355133869841474,0.5,tebd_win
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,8,padded4,1.2627286101394974e-11,4.248415477411632e-13,0.03364472336571432,0.0,1.4692928907680298,1.0,both_good
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,16,unpadded,1.2627286101394974e-11,0.008470652695169228,670821317.19764,164909279247153.47,1.1390293819725261,0.5,tebd_win
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,16,padded4,1.2627286101394974e-11,4.248415477411632e-13,0.03364472336571432,0.0,1.4997412705839845,1.0,both_good
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,24,unpadded,1.2627286101394974e-11,0.008470652695169228,670821317.19764,164909279247153.47,1.1354346097437598,0.5,tebd_win
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,24,padded4,1.2627286101394974e-11,4.248415477411632e-13,0.03364472336571432,0.0,1.4700588225775002,1.0,both_good
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,32,unpadded,1.2627286101394974e-11,0.008470652695169228,670821317.19764,164909279247153.47,1.134041986637341,0.5,tebd_win
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,32,padded4,1.2627286101394974e-11,4.248415477411632e-13,0.03364472336571432,0.0,1.5179227943185223,1.0,both_good
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,48,unpadded,1.2627286101394974e-11,0.008470652695169228,670821317.19764,164909279247153.47,1.1278783600844324,0.5,tebd_win
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,48,padded4,1.2627286101394974e-11,4.248415477411632e-13,0.03364472336571432,0.0,1.8521541026387467,1.0,both_good
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,64,unpadded,1.2627286101394974e-11,0.008470652695169228,670821317.19764,164909279247153.47,1.9024622710081813,0.5,tebd_win
periodic_1d_n16_d8_s0_small,periodic_1d,16,8,0,small,64,padded4,1.2627286101394974e-11,4.248415477411632e-13,0.03364472336571432,0.0,1.8569578503727282,1.0,both_good
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,8,unpadded,6.18604663847353e-10,0.04273532307697315,69083415.58756584,98880955025938.28,1.1170098197502054,0.5,tebd_win
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,8,padded4,6.18604663847353e-10,8.370863981733707e-15,1.3531847512548505e-05,5.2,1.075876837761336,1.0,both_good
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,16,unpadded,6.18604663847353e-10,0.04273532307697315,69083415.58756584,98880955025938.28,1.0144592306691864,0.5,tebd_win
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,16,padded4,6.18604663847353e-10,8.370863981733707e-15,1.3531847512548505e-05,5.2,0.9834485993260695,1.0,both_good
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,24,unpadded,6.18604663847353e-10,0.04273532307697315,69083415.58756584,98880955025938.28,1.007358131733903,0.5,tebd_win
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,24,padded4,6.18604663847353e-10,8.370863981733707e-15,1.3531847512548505e-05,5.2,0.9742693282410635,1.0,both_good
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,32,unpadded,6.18604663847353e-10,0.04273532307697315,69083415.58756584,98880955025938.28,1.0067902475210906,0.5,tebd_win
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,32,padded4,6.18604663847353e-10,8.370863981733707e-15,1.3531847512548505e-05,5.2,0.8075876380410794,1.0,both_good
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,48,unpadded,6.18604663847353e-10,0.04273532307697315,69083415.58756584,98880955025938.28,1.1249986451480847,0.5,tebd_win
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,48,padded4,6.18604663847353e-10,8.370863981733707e-15,1.3531847512548505e-05,5.2,1.5044645870050537,1.0,both_good
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,64,unpadded,6.18604663847353e-10,0.04273532307697315,69083415.58756584,98880955025938.28,1.1343832171111918,0.5,tebd_win
periodic_1d_n16_d8_s0_medium,periodic_1d,16,8,0,medium,64,padded4,6.18604663847353e-10,8.370863981733707e-15,1.3531847512548505e-05,5.2,1.614129751210146,1.0,both_good
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,8,unpadded,1.1136262353758748e-11,0.011022948941321277,989824825.5260235,19093546105445.76,1.1340845647799973,0.5,tebd_win
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,8,padded4,1.1136262353758748e-11,1.1045102347704947e-12,0.09918141290894576,0.0,1.8925069324113282,1.0,both_good
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,16,unpadded,1.1136262353758748e-11,0.011022948941321277,989824825.5260235,19093546105445.76,1.1355039788067418,0.5,tebd_win
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,16,padded4,1.1136262353758748e-11,1.1045102347704947e-12,0.09918141290894576,0.0,1.888032473489288,1.0,both_good
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,24,unpadded,1.1136262353758748e-11,0.011022948941321277,989824825.5260235,19093546105445.76,1.1424351077112285,0.5,tebd_win
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,24,padded4,1.1136262353758748e-11,1.1045102347704947e-12,0.09918141290894576,0.0,1.886058660114345,1.0,both_good
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,32,unpadded,1.1136262353758748e-11,0.011022948941321277,989824825.5260235,19093546105445.76,1.86736093731797,0.5,tebd_win
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,32,padded4,1.1136262353758748e-11,1.1045102347704947e-12,0.09918141290894576,0.0,1.8993018812412275,1.0,both_good
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,48,unpadded,1.1136262353758748e-11,0.011022948941321277,989824825.5260235,19093546105445.76,0.6440242601303477,0.5,tebd_win
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,48,padded4,1.1136262353758748e-11,1.1045102347704947e-12,0.09918141290894576,0.0,1.0776879310142455,1.0,both_good
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,64,unpadded,1.1136262353758748e-11,0.011022948941321277,989824825.5260235,19093546105445.76,1.1404852722906766,0.5,tebd_win
periodic_1d_n16_d8_s1_small,periodic_1d,16,8,1,small,64,padded4,1.1136262353758748e-11,1.1045102347704947e-12,0.09918141290894576,0.0,1.8931589731387866,1.0,both_good
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,8,unpadded,1.5299555825332176e-07,0.0009157596682421369,5985.531074868668,17525971559.49213,1.1360547650569561,0.5,tebd_win
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,8,padded4,1.5299555825332176e-07,5.8829033001659e-14,3.8451464652492115e-07,0.0,1.911880619632043,1.0,both_good
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,16,unpadded,1.5299555825332176e-07,0.0009157596682421369,5985.531074868668,17525971559.49213,1.1424590970852837,0.5,tebd_win
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,16,padded4,1.5299555825332176e-07,5.8829033001659e-14,3.8451464652492115e-07,0.0,1.9144192044466124,1.0,both_good
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,24,unpadded,1.5299555825332176e-07,0.0009157596682421369,5985.531074868668,17525971559.49213,1.1380587777751807,0.5,tebd_win
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,24,padded4,1.5299555825332176e-07,5.8829033001659e-14,3.8451464652492115e-07,0.0,1.9109536721652787,1.0,both_good
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,32,unpadded,1.5299555825332176e-07,0.0009157596682421369,5985.531074868668,17525971559.49213,1.1434373520464596,0.5,tebd_win
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,32,padded4,1.5299555825332176e-07,5.8829033001659e-14,3.8451464652492115e-07,0.0,1.915953149096666,1.0,both_good
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,48,unpadded,1.5299555825332176e-07,0.0009157596682421369,5985.531074868668,17525971559.49213,1.89444764378751,0.5,tebd_win
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,48,padded4,1.5299555825332176e-07,5.8829033001659e-14,3.8451464652492115e-07,0.0,1.5049793575279593,1.0,both_good
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,64,unpadded,1.5299555825332176e-07,0.0009157596682421369,5985.531074868668,17525971559.49213,1.136015164246048,0.5,tebd_win
periodic_1d_n16_d8_s1_medium,periodic_1d,16,8,1,medium,64,padded4,1.5299555825332176e-07,5.8829033001659e-14,3.8451464652492115e-07,0.0,2.8947146000479496,1.0,both_good
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,8,unpadded,1.9240587031544054e-11,0.014961721595679107,777612531.8395981,54871969197037.31,1.1346219661662165,0.5,tebd_win
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,8,padded4,1.9240587031544054e-11,6.036260417681816e-13,0.03137253768705522,0.0,1.90348126840501,1.0,both_good
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,16,unpadded,1.9240587031544054e-11,0.014961721595679107,777612531.8395981,54871969197037.31,1.1468498724567897,0.5,tebd_win
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,16,padded4,1.9240587031544054e-11,6.036260417681816e-13,0.03137253768705522,0.0,1.9069497341580406,1.0,both_good
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,24,unpadded,1.9240587031544054e-11,0.014961721595679107,777612531.8395981,54871969197037.31,1.1427959952142037,0.5,tebd_win
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,24,padded4,1.9240587031544054e-11,6.036260417681816e-13,0.03137253768705522,0.0,1.9008994242149553,1.0,both_good
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,32,unpadded,1.9240587031544054e-11,0.014961721595679107,777612531.8395981,54871969197037.31,1.1322643615845818,0.5,tebd_win
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,32,padded4,1.9240587031544054e-11,6.036260417681816e-13,0.03137253768705522,0.0,1.5090651069488719,1.0,both_good
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,48,unpadded,1.9240587031544054e-11,0.014961721595679107,777612531.8395981,54871969197037.31,1.1324565665228585,0.5,tebd_win
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,48,padded4,1.9240587031544054e-11,6.036260417681816e-13,0.03137253768705522,0.0,1.9042990172589724,1.0,both_good
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,64,unpadded,1.9240587031544054e-11,0.014961721595679107,777612531.8395981,54871969197037.31,1.136285765681236,0.5,tebd_win
periodic_1d_n16_d8_s2_small,periodic_1d,16,8,2,small,64,padded4,1.9240587031544054e-11,6.036260417681816e-13,0.03137253768705522,0.0,1.9136858880955654,1.0,both_good
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,8,unpadded,2.3331343144535163e-11,0.0033757029041101357,144685322.36648437,7080665515546.316,1.1283146635848018,0.5,tebd_win
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,8,padded4,2.3331343144535163e-11,8.920775541136571e-15,0.0003823515639829788,0.0,1.8973636185790819,1.0,both_good
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,16,unpadded,2.3331343144535163e-11,0.0033757029041101357,144685322.36648437,7080665515546.316,1.1428391956152053,0.5,tebd_win
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,16,padded4,2.3331343144535163e-11,8.920775541136571e-15,0.0003823515639829788,0.0,1.6047380956041477,1.0,both_good
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,24,unpadded,2.3331343144535163e-11,0.0033757029041101357,144685322.36648437,7080665515546.316,1.1332984765348724,0.5,tebd_win
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,24,padded4,2.3331343144535163e-11,8.920775541136571e-15,0.0003823515639829788,0.0,1.9321689606022707,1.0,both_good
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,32,unpadded,2.3331343144535163e-11,0.0033757029041101357,144685322.36648437,7080665515546.316,1.1338590097942831,0.5,tebd_win
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,32,padded4,2.3331343144535163e-11,8.920775541136571e-15,0.0003823515639829788,0.0,1.9123749354833928,1.0,both_good
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,48,unpadded,2.3331343144535163e-11,0.0033757029041101357,144685322.36648437,7080665515546.316,1.1341286265811483,0.5,tebd_win
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,48,padded4,2.3331343144535163e-11,8.920775541136571e-15,0.0003823515639829788,0.0,2.050870343529158,1.0,both_good
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,64,unpadded,2.3331343144535163e-11,0.0033757029041101357,144685322.36648437,7080665515546.316,1.1350471771678075,0.5,tebd_win
periodic_1d_n16_d8_s2_medium,periodic_1d,16,8,2,medium,64,padded4,2.3331343144535163e-11,8.920775541136571e-15,0.0003823515639829788,0.0,1.9105126371208168,1.0,both_good
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,24,unpadded,3.000028718269783e-08,0.0006647753857269202,22158.96740182935,19197735.61178247,1.9019638822423655,0.6666666666666666,tebd_win
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,24,padded4,3.000028718269783e-08,0.0006647658372667752,22158.649122871328,19198305.62659092,1.957020970079622,0.6666666666666666,tebd_win
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,48,unpadded,3.000028718269783e-08,0.0006647753857269202,22158.96740182935,19197735.61178247,1.9107177877720591,0.6666666666666666,tebd_win
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,48,padded4,3.000028718269783e-08,0.0006647658372667752,22158.649122871328,19198305.62659092,1.944259041731355,0.6666666666666666,tebd_win
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,64,unpadded,3.000028718269783e-08,0.0006647753857269202,22158.96740182935,19197735.61178247,2.9025989889998254,0.6666666666666666,tebd_win
sparse_long_range_n8_d4_s0_small,sparse_long_range,8,4,0,small,64,padded4,3.000028718269783e-08,0.0006647658372667752,22158.649122871328,19198305.62659092,1.938092342545196,0.6666666666666666,tebd_win
sparse_long_range_n8_d4_s0_medium,sparse_long_range,8,4,0,medium,8,unpadded,0.002146200653672435,0.0017874021324346485,0.8328215394847474,0.4748247176821129,2.2954827995810225,1.0,similar
sparse_long_range_n8_d4_s0_medium,sparse_long_range,8,4,0,medium,8,padded4,0.002146200653672435,0.0017874021324397811,0.8328215394871388,0.47482471768222784,2.1578457077529394,1.0,similar
